state_nameA,state_nameB,year,atopally,defense,offense,neutral,nonagg,consul,shareob,transyr,bilatno,multino,number,asymm,stateA,stateB,version,atopids
Haiti,Guatemala,2018,1,1,0,0,1,1,,0,0,2,2,0,41,90,5.1,"[3075.0, 3150.0]"
Haiti,Honduras,2018,1,1,0,0,1,1,,0,0,2,2,0,41,91,5.1,"[3075.0, 3150.0]"
Haiti,El Salvador,2018,1,1,0,0,1,1,,0,0,2,2,0,41,92,5.1,"[3075.0, 3150.0]"
Haiti,Nicaragua,2018,1,1,0,0,1,1,,0,0,1,1,0,41,93,5.1,[3150.0]
Haiti,Costa Rica,2018,1,1,0,0,1,1,,0,0,2,2,0,41,94,5.1,"[3075.0, 3150.0]"
Haiti,Panama,2018,1,1,0,0,1,1,,0,0,2,2,0,41,95,5.1,"[3075.0, 3150.0]"
Haiti,Colombia,2018,1,1,0,0,1,1,,0,0,2,2,0,41,100,5.1,"[3075.0, 3150.0]"
Haiti,Venezuela,2018,1,1,0,0,1,1,,0,0,1,1,0,41,101,5.1,[3150.0]
Haiti,Guyana,2018,1,1,0,0,1,1,,0,0,1,1,0,41,110,5.1,[3150.0]
Haiti,Suriname,2018,1,1,0,0,1,1,,0,0,1,1,0,41,115,5.1,[3150.0]
Haiti,Ecuador,2018,1,1,0,0,1,1,,0,0,1,1,0,41,130,5.1,[3150.0]
Haiti,Peru,2018,1,1,0,0,1,1,,0,0,2,2,0,41,135,5.1,"[3075.0, 3150.0]"
Haiti,Brazil,2018,1,1,0,0,1,1,,0,0,2,2,0,41,140,5.1,"[3075.0, 3150.0]"
Haiti,Bolivia,2018,1,1,0,0,1,1,,0,0,1,1,0,41,145,5.1,[3150.0]
Haiti,Paraguay,2018,1,1,0,0,1,1,,0,0,2,2,0,41,150,5.1,"[3075.0, 3150.0]"
Haiti,Chile,2018,1,1,0,0,1,1,,0,0,2,2,0,41,155,5.1,"[3075.0, 3150.0]"
Haiti,Argentina,2018,1,1,0,0,1,1,,0,0,2,2,0,41,160,5.1,"[3075.0, 3150.0]"
Haiti,Uruguay,2018,1,1,0,0,1,1,,0,0,2,2,0,41,165,5.1,"[3075.0, 3150.0]"
Dominican Republic,United States of America,2018,1,1,0,0,1,1,,0,0,2,2,0,42,2,5.1,"[3075.0, 3150.0]"
Dominican Republic,Bahamas,2018,1,1,0,0,1,1,,0,0,2,2,0,42,31,5.1,"[3075.0, 3150.0]"
Dominican Republic,Haiti,2018,1,1,0,0,1,1,,0,0,2,2,0,42,41,5.1,"[3075.0, 3150.0]"
Dominican Republic,Jamaica,2018,1,1,0,0,1,1,,0,0,1,1,0,42,51,5.1,[3150.0]
Dominican Republic,Trinidad and Tobago,2018,1,1,0,0,1,1,,0,0,2,2,0,42,52,5.1,"[3075.0, 3150.0]"
Dominican Republic,Barbados,2018,1,1,0,0,1,1,,0,0,1,1,0,42,53,5.1,[3150.0]
Dominican Republic,Dominica,2018,1,1,0,0,1,1,,0,0,1,1,0,42,54,5.1,[3150.0]
Dominican Republic,Grenada,2018,1,1,0,0,1,1,,0,0,1,1,0,42,55,5.1,[3150.0]
Dominican Republic,St. Lucia,2018,1,1,0,0,1,1,,0,0,1,1,0,42,56,5.1,[3150.0]
Dominican Republic,St. Vincent and the Grenadines,2018,1,1,0,0,1,1,,0,0,1,1,0,42,57,5.1,[3150.0]
Dominican Republic,Antigua & Barbuda,2018,1,1,0,0,1,1,,0,0,1,1,0,42,58,5.1,[3150.0]
Dominican Republic,St. Kitts and Nevis,2018,1,1,0,0,1,1,,0,0,1,1,0,42,60,5.1,[3150.0]
Dominican Republic,Mexico,2018,1,1,0,0,1,1,,0,0,1,1,0,42,70,5.1,[3150.0]
Dominican Republic,Belize,2018,1,1,0,0,1,1,,0,0,2,2,1,42,80,5.1,"[3150.0, 4678.0]"
Dominican Republic,Guatemala,2018,1,1,0,0,1,1,,0,0,3,3,1,42,90,5.1,"[3075.0, 3150.0, 4678.0]"
Dominican Republic,Honduras,2018,1,1,0,0,1,1,,0,0,3,3,1,42,91,5.1,"[3075.0, 3150.0, 4678.0]"
Dominican Republic,El Salvador,2018,1,1,0,0,1,1,,0,0,3,3,1,42,92,5.1,"[3075.0, 3150.0, 4678.0]"
Dominican Republic,Nicaragua,2018,1,1,0,0,1,1,,0,0,2,2,1,42,93,5.1,"[3150.0, 4678.0]"
Dominican Republic,Costa Rica,2018,1,1,0,0,1,1,,0,0,2,2,0,42,94,5.1,"[3075.0, 3150.0]"
Dominican Republic,Panama,2018,1,1,0,0,1,1,,0,0,3,3,1,42,95,5.1,"[3075.0, 3150.0, 4678.0]"
Dominican Republic,Colombia,2018,1,1,0,0,1,1,,0,0,2,2,0,42,100,5.1,"[3075.0, 3150.0]"
Dominican Republic,Venezuela,2018,1,1,0,0,1,1,,0,0,1,1,0,42,101,5.1,[3150.0]
Dominican Republic,Guyana,2018,1,1,0,0,1,1,,0,0,1,1,0,42,110,5.1,[3150.0]
Dominican Republic,Suriname,2018,1,1,0,0,1,1,,0,0,1,1,0,42,115,5.1,[3150.0]
Dominican Republic,Ecuador,2018,1,1,0,0,1,1,,0,0,1,1,0,42,130,5.1,[3150.0]
Dominican Republic,Peru,2018,1,1,0,0,1,1,,0,0,2,2,0,42,135,5.1,"[3075.0, 3150.0]"
Dominican Republic,Brazil,2018,1,1,0,0,1,1,,0,0,2,2,0,42,140,5.1,"[3075.0, 3150.0]"
Dominican Republic,Bolivia,2018,1,1,0,0,1,1,,0,0,1,1,0,42,145,5.1,[3150.0]
Dominican Republic,Paraguay,2018,1,1,0,0,1,1,,0,0,2,2,0,42,150,5.1,"[3075.0, 3150.0]"
Dominican Republic,Chile,2018,1,1,0,0,1,1,,0,0,2,2,0,42,155,5.1,"[3075.0, 3150.0]"
Dominican Republic,Argentina,2018,1,1,0,0,1,1,,0,0,2,2,0,42,160,5.1,"[3075.0, 3150.0]"
Dominican Republic,Uruguay,2018,1,1,0,0,1,1,,0,0,2,2,0,42,165,5.1,"[3075.0, 3150.0]"
Jamaica,United States of America,2018,1,1,0,0,1,1,,0,0,1,1,0,51,2,5.1,[3150.0]
Jamaica,Bahamas,2018,1,1,0,0,1,1,,0,0,1,1,0,51,31,5.1,[3150.0]
Jamaica,Haiti,2018,1,1,0,0,1,1,,0,0,1,1,0,51,41,5.1,[3150.0]
Jamaica,Dominican Republic,2018,1,1,0,0,1,1,,0,0,1,1,0,51,42,5.1,[3150.0]
Jamaica,Trinidad and Tobago,2018,1,1,0,0,1,1,,0,0,1,1,0,51,52,5.1,[3150.0]
Jamaica,Barbados,2018,1,1,0,0,1,1,,0,0,1,1,0,51,53,5.1,[3150.0]
Jamaica,Dominica,2018,1,1,0,0,1,1,,0,0,1,1,0,51,54,5.1,[3150.0]
Jamaica,Grenada,2018,1,1,0,0,1,1,,0,0,1,1,0,51,55,5.1,[3150.0]
Jamaica,St. Lucia,2018,1,1,0,0,1,1,,0,0,1,1,0,51,56,5.1,[3150.0]
Jamaica,St. Vincent and the Grenadines,2018,1,1,0,0,1,1,,0,0,1,1,0,51,57,5.1,[3150.0]
Jamaica,Antigua & Barbuda,2018,1,1,0,0,1,1,,0,0,1,1,0,51,58,5.1,[3150.0]
Jamaica,St. Kitts and Nevis,2018,1,1,0,0,1,1,,0,0,1,1,0,51,60,5.1,[3150.0]
Jamaica,Mexico,2018,1,1,0,0,1,1,,0,0,1,1,0,51,70,5.1,[3150.0]
Jamaica,Belize,2018,1,1,0,0,1,1,,0,0,1,1,0,51,80,5.1,[3150.0]
Jamaica,Guatemala,2018,1,1,0,0,1,1,,0,0,1,1,0,51,90,5.1,[3150.0]
Jamaica,Honduras,2018,1,1,0,0,1,1,,0,0,1,1,0,51,91,5.1,[3150.0]
Jamaica,El Salvador,2018,1,1,0,0,1,1,,0,0,1,1,0,51,92,5.1,[3150.0]
Jamaica,Nicaragua,2018,1,1,0,0,1,1,,0,0,1,1,0,51,93,5.1,[3150.0]
Jamaica,Costa Rica,2018,1,1,0,0,1,1,,0,0,1,1,0,51,94,5.1,[3150.0]
Jamaica,Panama,2018,1,1,0,0,1,1,,0,0,1,1,0,51,95,5.1,[3150.0]
Jamaica,Colombia,2018,1,1,0,0,1,1,,0,0,1,1,0,51,100,5.1,[3150.0]
Jamaica,Venezuela,2018,1,1,0,0,1,1,,0,0,1,1,0,51,101,5.1,[3150.0]
Jamaica,Guyana,2018,1,1,0,0,1,1,,0,0,1,1,0,51,110,5.1,[3150.0]
Jamaica,Suriname,2018,1,1,0,0,1,1,,0,0,1,1,0,51,115,5.1,[3150.0]
Jamaica,Ecuador,2018,1,1,0,0,1,1,,0,0,1,1,0,51,130,5.1,[3150.0]
Jamaica,Peru,2018,1,1,0,0,1,1,,0,0,1,1,0,51,135,5.1,[3150.0]
Jamaica,Brazil,2018,1,1,0,0,1,1,,0,0,1,1,0,51,140,5.1,[3150.0]
Jamaica,Bolivia,2018,1,1,0,0,1,1,,0,0,1,1,0,51,145,5.1,[3150.0]
Jamaica,Paraguay,2018,1,1,0,0,1,1,,0,0,1,1,0,51,150,5.1,[3150.0]
Jamaica,Chile,2018,1,1,0,0,1,1,,0,0,1,1,0,51,155,5.1,[3150.0]
Jamaica,Argentina,2018,1,1,0,0,1,1,,0,0,1,1,0,51,160,5.1,[3150.0]
Jamaica,Uruguay,2018,1,1,0,0,1,1,,0,0,1,1,0,51,165,5.1,[3150.0]
Trinidad and Tobago,United States of America,2018,1,1,0,0,1,1,,0,0,2,2,0,52,2,5.1,"[3075.0, 3150.0]"
Trinidad and Tobago,Bahamas,2018,1,1,0,0,1,1,,0,0,2,2,0,52,31,5.1,"[3075.0, 3150.0]"
Trinidad and Tobago,Haiti,2018,1,1,0,0,1,1,,0,0,2,2,0,52,41,5.1,"[3075.0, 3150.0]"
Trinidad and Tobago,Dominican Republic,2018,1,1,0,0,1,1,,0,0,2,2,0,52,42,5.1,"[3075.0, 3150.0]"
Trinidad and Tobago,Jamaica,2018,1,1,0,0,1,1,,0,0,1,1,0,52,51,5.1,[3150.0]
Trinidad and Tobago,Barbados,2018,1,1,0,0,1,1,,0,0,1,1,0,52,53,5.1,[3150.0]
Trinidad and Tobago,Dominica,2018,1,1,0,0,1,1,,0,0,1,1,0,52,54,5.1,[3150.0]
Trinidad and Tobago,Grenada,2018,1,1,0,0,1,1,,0,0,1,1,0,52,55,5.1,[3150.0]
Trinidad and Tobago,St. Lucia,2018,1,1,0,0,1,1,,0,0,1,1,0,52,56,5.1,[3150.0]
Trinidad and Tobago,St. Vincent and the Grenadines,2018,1,1,0,0,1,1,,0,0,1,1,0,52,57,5.1,[3150.0]
Trinidad and Tobago,Antigua & Barbuda,2018,1,1,0,0,1,1,,0,0,1,1,0,52,58,5.1,[3150.0]
Trinidad and Tobago,St. Kitts and Nevis,2018,1,1,0,0,1,1,,0,0,1,1,0,52,60,5.1,[3150.0]
Trinidad and Tobago,Mexico,2018,1,1,0,0,1,1,,0,0,1,1,0,52,70,5.1,[3150.0]
Trinidad and Tobago,Belize,2018,1,1,0,0,1,1,,0,0,1,1,0,52,80,5.1,[3150.0]
Trinidad and Tobago,Guatemala,2018,1,1,0,0,1,1,,0,0,2,2,0,52,90,5.1,"[3075.0, 3150.0]"
Trinidad and Tobago,Honduras,2018,1,1,0,0,1,1,,0,0,2,2,0,52,91,5.1,"[3075.0, 3150.0]"
Trinidad and Tobago,El Salvador,2018,1,1,0,0,1,1,,0,0,2,2,0,52,92,5.1,"[3075.0, 3150.0]"
Trinidad and Tobago,Nicaragua,2018,1,1,0,0,1,1,,0,0,1,1,0,52,93,5.1,[3150.0]
Trinidad and Tobago,Costa Rica,2018,1,1,0,0,1,1,,0,0,2,2,0,52,94,5.1,"[3075.0, 3150.0]"
Trinidad and Tobago,Panama,2018,1,1,0,0,1,1,,0,0,2,2,0,52,95,5.1,"[3075.0, 3150.0]"
Trinidad and Tobago,Colombia,2018,1,1,0,0,1,1,,0,0,2,2,0,52,100,5.1,"[3075.0, 3150.0]"
Trinidad and Tobago,Venezuela,2018,1,1,0,0,1,1,,0,0,1,1,0,52,101,5.1,[3150.0]
Trinidad and Tobago,Guyana,2018,1,1,0,0,1,1,,0,0,1,1,0,52,110,5.1,[3150.0]
Trinidad and Tobago,Suriname,2018,1,1,0,0,1,1,,0,0,1,1,0,52,115,5.1,[3150.0]
Trinidad and Tobago,Ecuador,2018,1,1,0,0,1,1,,0,0,1,1,0,52,130,5.1,[3150.0]
Trinidad and Tobago,Peru,2018,1,1,0,0,1,1,,0,0,2,2,0,52,135,5.1,"[3075.0, 3150.0]"
Trinidad and Tobago,Brazil,2018,1,1,0,0,1,1,,0,0,2,2,0,52,140,5.1,"[3075.0, 3150.0]"
Trinidad and Tobago,Bolivia,2018,1,1,0,0,1,1,,0,0,1,1,0,52,145,5.1,[3150.0]
Trinidad and Tobago,Paraguay,2018,1,1,0,0,1,1,,0,0,2,2,0,52,150,5.1,"[3075.0, 3150.0]"
Trinidad and Tobago,Chile,2018,1,1,0,0,1,1,,0,0,2,2,0,52,155,5.1,"[3075.0, 3150.0]"
Trinidad and Tobago,Argentina,2018,1,1,0,0,1,1,,0,0,2,2,0,52,160,5.1,"[3075.0, 3150.0]"
Trinidad and Tobago,Uruguay,2018,1,1,0,0,1,1,,0,0,2,2,0,52,165,5.1,"[3075.0, 3150.0]"
Barbados,United States of America,2018,1,1,0,0,1,1,,0,0,1,1,0,53,2,5.1,[3150.0]
Barbados,Bahamas,2018,1,1,0,0,1,1,,0,0,1,1,0,53,31,5.1,[3150.0]
Barbados,Haiti,2018,1,1,0,0,1,1,,0,0,1,1,0,53,41,5.1,[3150.0]
Barbados,Dominican Republic,2018,1,1,0,0,1,1,,0,0,1,1,0,53,42,5.1,[3150.0]
Barbados,Jamaica,2018,1,1,0,0,1,1,,0,0,1,1,0,53,51,5.1,[3150.0]
Barbados,Trinidad and Tobago,2018,1,1,0,0,1,1,,0,0,1,1,0,53,52,5.1,[3150.0]
Barbados,Dominica,2018,1,1,0,0,1,1,,0,0,2,2,0,53,54,5.1,"[3150.0, 4778.0]"
Barbados,Grenada,2018,1,1,0,0,1,1,,0,0,2,2,0,53,55,5.1,"[3150.0, 4778.0]"
Barbados,St. Lucia,2018,1,1,0,0,1,1,,0,0,2,2,0,53,56,5.1,"[3150.0, 4778.0]"
Barbados,St. Vincent and the Grenadines,2018,1,1,0,0,1,1,,0,0,2,2,0,53,57,5.1,"[3150.0, 4778.0]"
Barbados,Antigua & Barbuda,2018,1,1,0,0,1,1,,0,0,2,2,0,53,58,5.1,"[3150.0, 4778.0]"
Barbados,St. Kitts and Nevis,2018,1,1,0,0,1,1,,0,0,2,2,0,53,60,5.1,"[3150.0, 4778.0]"
Barbados,Mexico,2018,1,1,0,0,1,1,,0,0,1,1,0,53,70,5.1,[3150.0]
Barbados,Belize,2018,1,1,0,0,1,1,,0,0,1,1,0,53,80,5.1,[3150.0]
Barbados,Guatemala,2018,1,1,0,0,1,1,,0,0,1,1,0,53,90,5.1,[3150.0]
Barbados,Honduras,2018,1,1,0,0,1,1,,0,0,1,1,0,53,91,5.1,[3150.0]
Barbados,El Salvador,2018,1,1,0,0,1,1,,0,0,1,1,0,53,92,5.1,[3150.0]
Barbados,Nicaragua,2018,1,1,0,0,1,1,,0,0,1,1,0,53,93,5.1,[3150.0]
Barbados,Costa Rica,2018,1,1,0,0,1,1,,0,0,1,1,0,53,94,5.1,[3150.0]
Barbados,Panama,2018,1,1,0,0,1,1,,0,0,1,1,0,53,95,5.1,[3150.0]
Barbados,Colombia,2018,1,1,0,0,1,1,,0,0,1,1,0,53,100,5.1,[3150.0]
Barbados,Venezuela,2018,1,1,0,0,1,1,,0,0,1,1,0,53,101,5.1,[3150.0]
Barbados,Guyana,2018,1,1,0,0,1,1,,0,0,1,1,0,53,110,5.1,[3150.0]
Barbados,Suriname,2018,1,1,0,0,1,1,,0,0,1,1,0,53,115,5.1,[3150.0]
Barbados,Ecuador,2018,1,1,0,0,1,1,,0,0,1,1,0,53,130,5.1,[3150.0]
Barbados,Peru,2018,1,1,0,0,1,1,,0,0,1,1,0,53,135,5.1,[3150.0]
Barbados,Brazil,2018,1,1,0,0,1,1,,0,0,1,1,0,53,140,5.1,[3150.0]
Barbados,Bolivia,2018,1,1,0,0,1,1,,0,0,1,1,0,53,145,5.1,[3150.0]
Barbados,Paraguay,2018,1,1,0,0,1,1,,0,0,1,1,0,53,150,5.1,[3150.0]
Barbados,Chile,2018,1,1,0,0,1,1,,0,0,1,1,0,53,155,5.1,[3150.0]
Barbados,Argentina,2018,1,1,0,0,1,1,,0,0,1,1,0,53,160,5.1,[3150.0]
Barbados,Uruguay,2018,1,1,0,0,1,1,,0,0,1,1,0,53,165,5.1,[3150.0]
Dominica,United States of America,2018,1,1,0,0,1,1,,0,0,1,1,0,54,2,5.1,[3150.0]
Dominica,Bahamas,2018,1,1,0,0,1,1,,0,0,1,1,0,54,31,5.1,[3150.0]
Dominica,Haiti,2018,1,1,0,0,1,1,,0,0,1,1,0,54,41,5.1,[3150.0]
Dominica,Dominican Republic,2018,1,1,0,0,1,1,,0,0,1,1,0,54,42,5.1,[3150.0]
Dominica,Jamaica,2018,1,1,0,0,1,1,,0,0,1,1,0,54,51,5.1,[3150.0]
Dominica,Trinidad and Tobago,2018,1,1,0,0,1,1,,0,0,1,1,0,54,52,5.1,[3150.0]
Dominica,Barbados,2018,1,1,0,0,1,1,,0,0,2,2,0,54,53,5.1,"[3150.0, 4778.0]"
Dominica,Grenada,2018,1,1,0,0,1,1,,0,0,3,3,0,54,55,5.1,"[3150.0, 3900.0, 4778.0]"
Dominica,St. Lucia,2018,1,1,0,0,1,1,,0,0,3,3,0,54,56,5.1,"[3150.0, 3900.0, 4778.0]"
Dominica,St. Vincent and the Grenadines,2018,1,1,0,0,1,1,,0,0,3,3,0,54,57,5.1,"[3150.0, 3900.0, 4778.0]"
Dominica,Antigua & Barbuda,2018,1,1,0,0,1,1,,0,0,3,3,0,54,58,5.1,"[3150.0, 3900.0, 4778.0]"
Dominica,St. Kitts and Nevis,2018,1,1,0,0,1,1,,0,0,3,3,0,54,60,5.1,"[3150.0, 3900.0, 4778.0]"
Dominica,Mexico,2018,1,1,0,0,1,1,,0,0,1,1,0,54,70,5.1,[3150.0]
Dominica,Belize,2018,1,1,0,0,1,1,,0,0,1,1,0,54,80,5.1,[3150.0]
Dominica,Guatemala,2018,1,1,0,0,1,1,,0,0,1,1,0,54,90,5.1,[3150.0]
Dominica,Honduras,2018,1,1,0,0,1,1,,0,0,1,1,0,54,91,5.1,[3150.0]
Dominica,El Salvador,2018,1,1,0,0,1,1,,0,0,1,1,0,54,92,5.1,[3150.0]
Dominica,Nicaragua,2018,1,1,0,0,1,1,,0,0,1,1,0,54,93,5.1,[3150.0]
Dominica,Costa Rica,2018,1,1,0,0,1,1,,0,0,1,1,0,54,94,5.1,[3150.0]
Dominica,Panama,2018,1,1,0,0,1,1,,0,0,1,1,0,54,95,5.1,[3150.0]
Dominica,Colombia,2018,1,1,0,0,1,1,,0,0,1,1,0,54,100,5.1,[3150.0]
Dominica,Venezuela,2018,1,1,0,0,1,1,,0,0,1,1,0,54,101,5.1,[3150.0]
Dominica,Guyana,2018,1,1,0,0,1,1,,0,0,1,1,0,54,110,5.1,[3150.0]
Dominica,Suriname,2018,1,1,0,0,1,1,,0,0,1,1,0,54,115,5.1,[3150.0]
Dominica,Ecuador,2018,1,1,0,0,1,1,,0,0,1,1,0,54,130,5.1,[3150.0]
Dominica,Peru,2018,1,1,0,0,1,1,,0,0,1,1,0,54,135,5.1,[3150.0]
Dominica,Brazil,2018,1,1,0,0,1,1,,0,0,1,1,0,54,140,5.1,[3150.0]
Dominica,Bolivia,2018,1,1,0,0,1,1,,0,0,1,1,0,54,145,5.1,[3150.0]
Dominica,Paraguay,2018,1,1,0,0,1,1,,0,0,1,1,0,54,150,5.1,[3150.0]
Dominica,Chile,2018,1,1,0,0,1,1,,0,0,1,1,0,54,155,5.1,[3150.0]
Dominica,Argentina,2018,1,1,0,0,1,1,,0,0,1,1,0,54,160,5.1,[3150.0]
Dominica,Uruguay,2018,1,1,0,0,1,1,,0,0,1,1,0,54,165,5.1,[3150.0]
Dominica,Russia,2018,1,0,0,0,1,0,,1,1,0,1,0,54,365,5.1,[7050.0]
Grenada,United States of America,2018,1,1,0,0,1,1,,0,0,1,1,0,55,2,5.1,[3150.0]
Grenada,Bahamas,2018,1,1,0,0,1,1,,0,0,1,1,0,55,31,5.1,[3150.0]
Grenada,Haiti,2018,1,1,0,0,1,1,,0,0,1,1,0,55,41,5.1,[3150.0]
Grenada,Dominican Republic,2018,1,1,0,0,1,1,,0,0,1,1,0,55,42,5.1,[3150.0]
Grenada,Jamaica,2018,1,1,0,0,1,1,,0,0,1,1,0,55,51,5.1,[3150.0]
Grenada,Trinidad and Tobago,2018,1,1,0,0,1,1,,0,0,1,1,0,55,52,5.1,[3150.0]
Grenada,Barbados,2018,1,1,0,0,1,1,,0,0,2,2,0,55,53,5.1,"[3150.0, 4778.0]"
Grenada,Dominica,2018,1,1,0,0,1,1,,0,0,3,3,0,55,54,5.1,"[3150.0, 3900.0, 4778.0]"
Grenada,St. Lucia,2018,1,1,0,0,1,1,,0,0,3,3,0,55,56,5.1,"[3150.0, 3900.0, 4778.0]"
Grenada,St. Vincent and the Grenadines,2018,1,1,0,0,1,1,,0,0,3,3,0,55,57,5.1,"[3150.0, 3900.0, 4778.0]"
Grenada,Antigua & Barbuda,2018,1,1,0,0,1,1,,0,0,3,3,0,55,58,5.1,"[3150.0, 3900.0, 4778.0]"
Grenada,St. Kitts and Nevis,2018,1,1,0,0,1,1,,0,0,3,3,0,55,60,5.1,"[3150.0, 3900.0, 4778.0]"
Grenada,Mexico,2018,1,1,0,0,1,1,,0,0,1,1,0,55,70,5.1,[3150.0]
Grenada,Belize,2018,1,1,0,0,1,1,,0,0,1,1,0,55,80,5.1,[3150.0]
Grenada,Guatemala,2018,1,1,0,0,1,1,,0,0,1,1,0,55,90,5.1,[3150.0]
Grenada,Honduras,2018,1,1,0,0,1,1,,0,0,1,1,0,55,91,5.1,[3150.0]
Grenada,El Salvador,2018,1,1,0,0,1,1,,0,0,1,1,0,55,92,5.1,[3150.0]
Grenada,Nicaragua,2018,1,1,0,0,1,1,,0,0,1,1,0,55,93,5.1,[3150.0]
Grenada,Costa Rica,2018,1,1,0,0,1,1,,0,0,1,1,0,55,94,5.1,[3150.0]
Grenada,Panama,2018,1,1,0,0,1,1,,0,0,1,1,0,55,95,5.1,[3150.0]
Grenada,Colombia,2018,1,1,0,0,1,1,,0,0,1,1,0,55,100,5.1,[3150.0]
Grenada,Venezuela,2018,1,1,0,0,1,1,,0,0,1,1,0,55,101,5.1,[3150.0]
Grenada,Guyana,2018,1,1,0,0,1,1,,0,0,1,1,0,55,110,5.1,[3150.0]
Grenada,Suriname,2018,1,1,0,0,1,1,,0,0,1,1,0,55,115,5.1,[3150.0]
Grenada,Ecuador,2018,1,1,0,0,1,1,,0,0,1,1,0,55,130,5.1,[3150.0]
Grenada,Peru,2018,1,1,0,0,1,1,,0,0,1,1,0,55,135,5.1,[3150.0]
Grenada,Brazil,2018,1,1,0,0,1,1,,0,0,1,1,0,55,140,5.1,[3150.0]
Grenada,Bolivia,2018,1,1,0,0,1,1,,0,0,1,1,0,55,145,5.1,[3150.0]
Grenada,Paraguay,2018,1,1,0,0,1,1,,0,0,1,1,0,55,150,5.1,[3150.0]
Grenada,Chile,2018,1,1,0,0,1,1,,0,0,1,1,0,55,155,5.1,[3150.0]
Grenada,Argentina,2018,1,1,0,0,1,1,,0,0,1,1,0,55,160,5.1,[3150.0]
Grenada,Uruguay,2018,1,1,0,0,1,1,,0,0,1,1,0,55,165,5.1,[3150.0]
St. Lucia,United States of America,2018,1,1,0,0,1,1,,0,0,1,1,0,56,2,5.1,[3150.0]
St. Lucia,Bahamas,2018,1,1,0,0,1,1,,0,0,1,1,0,56,31,5.1,[3150.0]
St. Lucia,Haiti,2018,1,1,0,0,1,1,,0,0,1,1,0,56,41,5.1,[3150.0]
St. Lucia,Dominican Republic,2018,1,1,0,0,1,1,,0,0,1,1,0,56,42,5.1,[3150.0]
St. Lucia,Jamaica,2018,1,1,0,0,1,1,,0,0,1,1,0,56,51,5.1,[3150.0]
St. Lucia,Trinidad and Tobago,2018,1,1,0,0,1,1,,0,0,1,1,0,56,52,5.1,[3150.0]
St. Lucia,Barbados,2018,1,1,0,0,1,1,,0,0,2,2,0,56,53,5.1,"[3150.0, 4778.0]"
St. Lucia,Dominica,2018,1,1,0,0,1,1,,0,0,3,3,0,56,54,5.1,"[3150.0, 3900.0, 4778.0]"
St. Lucia,Grenada,2018,1,1,0,0,1,1,,0,0,3,3,0,56,55,5.1,"[3150.0, 3900.0, 4778.0]"
St. Lucia,St. Vincent and the Grenadines,2018,1,1,0,0,1,1,,0,0,3,3,0,56,57,5.1,"[3150.0, 3900.0, 4778.0]"
St. Lucia,Antigua & Barbuda,2018,1,1,0,0,1,1,,0,0,3,3,0,56,58,5.1,"[3150.0, 3900.0, 4778.0]"
St. Lucia,St. Kitts and Nevis,2018,1,1,0,0,1,1,,0,0,3,3,0,56,60,5.1,"[3150.0, 3900.0, 4778.0]"
St. Lucia,Mexico,2018,1,1,0,0,1,1,,0,0,1,1,0,56,70,5.1,[3150.0]
St. Lucia,Belize,2018,1,1,0,0,1,1,,0,0,1,1,0,56,80,5.1,[3150.0]
St. Lucia,Guatemala,2018,1,1,0,0,1,1,,0,0,1,1,0,56,90,5.1,[3150.0]
St. Lucia,Honduras,2018,1,1,0,0,1,1,,0,0,1,1,0,56,91,5.1,[3150.0]
St. Lucia,El Salvador,2018,1,1,0,0,1,1,,0,0,1,1,0,56,92,5.1,[3150.0]
St. Lucia,Nicaragua,2018,1,1,0,0,1,1,,0,0,1,1,0,56,93,5.1,[3150.0]
St. Lucia,Costa Rica,2018,1,1,0,0,1,1,,0,0,1,1,0,56,94,5.1,[3150.0]
St. Lucia,Panama,2018,1,1,0,0,1,1,,0,0,1,1,0,56,95,5.1,[3150.0]
St. Lucia,Colombia,2018,1,1,0,0,1,1,,0,0,1,1,0,56,100,5.1,[3150.0]
St. Lucia,Venezuela,2018,1,1,0,0,1,1,,0,0,1,1,0,56,101,5.1,[3150.0]
St. Lucia,Guyana,2018,1,1,0,0,1,1,,0,0,1,1,0,56,110,5.1,[3150.0]
St. Lucia,Suriname,2018,1,1,0,0,1,1,,0,0,1,1,0,56,115,5.1,[3150.0]
St. Lucia,Ecuador,2018,1,1,0,0,1,1,,0,0,1,1,0,56,130,5.1,[3150.0]
St. Lucia,Peru,2018,1,1,0,0,1,1,,0,0,1,1,0,56,135,5.1,[3150.0]
St. Lucia,Brazil,2018,1,1,0,0,1,1,,0,0,1,1,0,56,140,5.1,[3150.0]
St. Lucia,Bolivia,2018,1,1,0,0,1,1,,0,0,1,1,0,56,145,5.1,[3150.0]
St. Lucia,Paraguay,2018,1,1,0,0,1,1,,0,0,1,1,0,56,150,5.1,[3150.0]
St. Lucia,Chile,2018,1,1,0,0,1,1,,0,0,1,1,0,56,155,5.1,[3150.0]
St. Lucia,Argentina,2018,1,1,0,0,1,1,,0,0,1,1,0,56,160,5.1,[3150.0]
St. Lucia,Uruguay,2018,1,1,0,0,1,1,,0,0,1,1,0,56,165,5.1,[3150.0]
St. Vincent and the Grenadines,United States of America,2018,1,1,0,0,1,1,,0,0,1,1,0,57,2,5.1,[3150.0]
St. Vincent and the Grenadines,Bahamas,2018,1,1,0,0,1,1,,0,0,1,1,0,57,31,5.1,[3150.0]
St. Vincent and the Grenadines,Haiti,2018,1,1,0,0,1,1,,0,0,1,1,0,57,41,5.1,[3150.0]
