state_nameA,state_nameB,year,atopally,defense,offense,neutral,nonagg,consul,shareob,transyr,bilatno,multino,number,asymm,stateA,stateB,version,atopids,state_nameA,state_nameB
Mauritania,Burkina Faso,2018,1,1,0,0,1,0,,0,0,2,2,0,435,439,5.1,"[4953.0, 5055.0]",Mauritania,Burkina Faso
Mauritania,Liberia,2018,1,1,0,0,1,0,,0,0,2,2,0,435,450,5.1,"[4953.0, 5055.0]",Mauritania,Liberia
Mauritania,Sierra Leone,2018,1,0,0,0,1,0,,0,0,1,1,0,435,451,5.1,[4953.0],Mauritania,Sierra Leone
Mauritania,Ghana,2018,1,1,0,0,1,0,,0,0,2,2,0,435,452,5.1,"[4953.0, 5055.0]",Mauritania,Ghana
Mauritania,Togo,2018,1,1,0,0,1,0,,0,0,2,2,0,435,461,5.1,"[4953.0, 5055.0]",Mauritania,Togo
Mauritania,Cameroon,2018,1,0,0,0,1,0,,0,0,1,1,0,435,471,5.1,[4953.0],Mauritania,Cameroon
Mauritania,Nigeria,2018,1,0,0,0,1,0,,0,0,1,1,0,435,475,5.1,[4953.0],Mauritania,Nigeria
Mauritania,Gabon,2018,1,1,0,0,1,0,,0,0,2,2,0,435,481,5.1,"[4953.0, 5055.0]",Mauritania,Gabon
Mauritania,Central African Republic,2018,1,0,0,0,1,0,,0,0,1,1,0,435,482,5.1,[4953.0],Mauritania,Central African Republic
Mauritania,Chad,2018,1,1,0,0,1,0,,0,0,2,2,0,435,483,5.1,"[4953.0, 5055.0]",Mauritania,Chad
Mauritania,Congo,2018,1,1,0,0,1,0,,0,0,2,2,0,435,484,5.1,"[4953.0, 5055.0]",Mauritania,Congo
Mauritania,Democratic Republic of the Congo,2018,1,0,0,0,1,0,,0,0,1,1,0,435,490,5.1,[4953.0],Mauritania,Democratic Republic of the Congo
Mauritania,Uganda,2018,1,0,0,0,1,0,,0,0,1,1,0,435,500,5.1,[4953.0],Mauritania,Uganda
Mauritania,Kenya,2018,1,0,0,0,1,0,,0,0,1,1,0,435,501,5.1,[4953.0],Mauritania,Kenya
Mauritania,Tanzania,2018,1,0,0,0,1,0,,0,0,1,1,0,435,510,5.1,[4953.0],Mauritania,Tanzania
Mauritania,Burundi,2018,1,0,0,0,1,0,,0,0,1,1,0,435,516,5.1,[4953.0],Mauritania,Burundi
Mauritania,Rwanda,2018,1,1,0,0,1,0,,0,0,2,2,0,435,517,5.1,"[4953.0, 5055.0]",Mauritania,Rwanda
Mauritania,Somalia,2018,1,0,0,0,1,1,,0,0,2,2,0,435,520,5.1,"[3015.0, 4953.0]",Mauritania,Somalia
Mauritania,Djibouti,2018,1,0,0,0,1,1,,0,0,2,2,0,435,522,5.1,"[3015.0, 4953.0]",Mauritania,Djibouti
Mauritania,Ethiopia,2018,1,1,0,0,1,0,,0,0,2,2,0,435,530,5.1,"[4953.0, 5055.0]",Mauritania,Ethiopia
Mauritania,Eritrea,2018,1,0,0,0,1,0,,0,0,1,1,0,435,531,5.1,[4953.0],Mauritania,Eritrea
Mauritania,Angola,2018,1,0,0,0,1,0,,0,0,1,1,0,435,540,5.1,[4953.0],Mauritania,Angola
Mauritania,Mozambique,2018,1,1,0,0,1,0,,0,0,2,2,0,435,541,5.1,"[4953.0, 5055.0]",Mauritania,Mozambique
Mauritania,Zambia,2018,1,0,0,0,1,0,,0,0,1,1,0,435,551,5.1,[4953.0],Mauritania,Zambia
Mauritania,Zimbabwe,2018,1,0,0,0,1,0,,0,0,1,1,0,435,552,5.1,[4953.0],Mauritania,Zimbabwe
Mauritania,Malawi,2018,1,0,0,0,1,0,,0,0,1,1,0,435,553,5.1,[4953.0],Mauritania,Malawi
Mauritania,South Africa,2018,1,0,0,0,1,0,,0,0,1,1,0,435,560,5.1,[4953.0],Mauritania,South Africa
Mauritania,Namibia,2018,1,0,0,0,1,0,,0,0,1,1,0,435,565,5.1,[4953.0],Mauritania,Namibia
Mauritania,Lesotho,2018,1,0,0,0,1,0,,0,0,1,1,0,435,570,5.1,[4953.0],Mauritania,Lesotho
Mauritania,Botswana,2018,1,0,0,0,1,0,,0,0,1,1,0,435,571,5.1,[4953.0],Mauritania,Botswana
Mauritania,Swaziland,2018,1,0,0,0,1,0,,0,0,1,1,0,435,572,5.1,[4953.0],Mauritania,Swaziland
Mauritania,Madagascar,2018,1,0,0,0,1,0,,0,0,1,1,0,435,580,5.1,[4953.0],Mauritania,Madagascar
Mauritania,Comoros,2018,1,1,0,0,1,1,,0,0,3,3,0,435,581,5.1,"[3015.0, 4953.0, 5055.0]",Mauritania,Comoros
Mauritania,Mauritius,2018,1,0,0,0,1,0,,0,0,1,1,0,435,590,5.1,[4953.0],Mauritania,Mauritius
Mauritania,Seychelles,2018,1,0,0,0,1,0,,0,0,1,1,0,435,591,5.1,[4953.0],Mauritania,Seychelles
Mauritania,Morocco,2018,1,1,0,0,1,1,,0,0,2,2,0,435,600,5.1,"[3015.0, 3995.0]",Mauritania,Morocco
Mauritania,Algeria,2018,1,1,0,0,1,1,,0,0,4,4,0,435,615,5.1,"[3015.0, 3995.0, 4953.0, 5055.0]",Mauritania,Algeria
Mauritania,Tunisia,2018,1,1,0,0,1,1,,0,0,3,3,0,435,616,5.1,"[3015.0, 3995.0, 4953.0]",Mauritania,Tunisia
Mauritania,Libya,2018,1,1,0,0,1,1,,0,0,4,4,0,435,620,5.1,"[3015.0, 3995.0, 4953.0, 5055.0]",Mauritania,Libya
Mauritania,Sudan,2018,1,0,0,0,1,1,,0,0,2,2,0,435,625,5.1,"[3015.0, 4953.0]",Mauritania,Sudan
Mauritania,South Sudan,2018,1,0,0,0,1,0,,0,0,1,1,0,435,626,5.1,[4953.0],Mauritania,South Sudan
Mauritania,Iraq,2018,1,0,0,0,1,1,,0,0,1,1,0,435,645,5.1,[3015.0],Mauritania,Iraq
Mauritania,Egypt,2018,1,0,0,0,1,1,,0,0,2,2,0,435,651,5.1,"[3015.0, 4953.0]",Mauritania,Egypt
Mauritania,Lebanon,2018,1,0,0,0,1,1,,0,0,1,1,0,435,660,5.1,[3015.0],Mauritania,Lebanon
Mauritania,Jordan,2018,1,0,0,0,1,1,,0,0,1,1,0,435,663,5.1,[3015.0],Mauritania,Jordan
Mauritania,Saudi Arabia,2018,1,0,0,0,1,1,,0,0,1,1,0,435,670,5.1,[3015.0],Mauritania,Saudi Arabia
Mauritania,Yemen,2018,1,0,0,0,1,1,,0,0,1,1,0,435,679,5.1,[3015.0],Mauritania,Yemen
Mauritania,Kuwait,2018,1,0,0,0,1,1,,0,0,1,1,0,435,690,5.1,[3015.0],Mauritania,Kuwait
Mauritania,Bahrain,2018,1,0,0,0,1,1,,0,0,1,1,0,435,692,5.1,[3015.0],Mauritania,Bahrain
Mauritania,Qatar,2018,1,0,0,0,1,1,,0,0,1,1,0,435,694,5.1,[3015.0],Mauritania,Qatar
Mauritania,United Arab Emirates,2018,1,0,0,0,1,1,,0,0,1,1,0,435,696,5.1,[3015.0],Mauritania,United Arab Emirates
Mauritania,Oman,2018,1,0,0,0,1,1,,0,0,1,1,0,435,698,5.1,[3015.0],Mauritania,Oman
Niger,Cape Verde,2018,1,0,0,0,1,0,,0,0,2,2,0,436,402,5.1,"[3810.0, 4953.0]",Niger,Cape Verde
Niger,Sao Tome and Principe,2018,1,0,0,0,1,0,,0,0,1,1,0,436,403,5.1,[4953.0],Niger,Sao Tome and Principe
Niger,Guinea-Bissau,2018,1,1,0,0,1,0,,0,0,4,4,0,436,404,5.1,"[3810.0, 3895.0, 4953.0, 5055.0]",Niger,Guinea-Bissau
Niger,Equatorial Guinea,2018,1,0,0,0,1,0,,0,0,1,1,0,436,411,5.1,[4953.0],Niger,Equatorial Guinea
Niger,Gambia,2018,1,1,0,0,1,0,,0,0,4,4,0,436,420,5.1,"[3810.0, 3895.0, 4953.0, 5055.0]",Niger,Gambia
Niger,Mali,2018,1,1,0,0,1,0,,0,0,3,3,0,436,432,5.1,"[3810.0, 4953.0, 5055.0]",Niger,Mali
Niger,Senegal,2018,1,1,0,0,1,0,,0,0,4,4,0,436,433,5.1,"[3810.0, 3895.0, 4953.0, 5055.0]",Niger,Senegal
Niger,Benin,2018,1,1,0,0,1,0,,0,0,4,4,0,436,434,5.1,"[3810.0, 3895.0, 4953.0, 5055.0]",Niger,Benin
Niger,Mauritania,2018,1,1,0,0,1,0,,0,0,2,2,0,436,435,5.1,"[4953.0, 5055.0]",Niger,Mauritania
Niger,Ivory Coast,2018,1,1,0,0,1,0,,0,0,3,3,0,436,437,5.1,"[3810.0, 3895.0, 4953.0]",Niger,Ivory Coast
Niger,Guinea,2018,1,1,0,0,1,0,,0,0,4,4,0,436,438,5.1,"[3810.0, 3895.0, 4953.0, 5055.0]",Niger,Guinea
Niger,Burkina Faso,2018,1,1,0,0,1,0,,0,0,4,4,0,436,439,5.1,"[3810.0, 3895.0, 4953.0, 5055.0]",Niger,Burkina Faso
Niger,Liberia,2018,1,1,0,0,1,0,,0,0,4,4,0,436,450,5.1,"[3810.0, 3895.0, 4953.0, 5055.0]",Niger,Liberia
Niger,Sierra Leone,2018,1,1,0,0,1,0,,0,0,3,3,0,436,451,5.1,"[3810.0, 3895.0, 4953.0]",Niger,Sierra Leone
Niger,Ghana,2018,1,1,0,0,1,0,,0,0,4,4,0,436,452,5.1,"[3810.0, 3895.0, 4953.0, 5055.0]",Niger,Ghana
Niger,Togo,2018,1,1,0,0,1,0,,0,0,4,4,0,436,461,5.1,"[3810.0, 3895.0, 4953.0, 5055.0]",Niger,Togo
Niger,Cameroon,2018,1,0,0,0,1,0,,0,0,1,1,0,436,471,5.1,[4953.0],Niger,Cameroon
Niger,Nigeria,2018,1,1,0,0,1,0,,0,0,3,3,0,436,475,5.1,"[3810.0, 3895.0, 4953.0]",Niger,Nigeria
Niger,Gabon,2018,1,1,0,0,1,0,,0,0,2,2,0,436,481,5.1,"[4953.0, 5055.0]",Niger,Gabon
Niger,Central African Republic,2018,1,0,0,0,1,0,,0,0,1,1,0,436,482,5.1,[4953.0],Niger,Central African Republic
Niger,Chad,2018,1,1,0,0,1,0,,0,0,2,2,0,436,483,5.1,"[4953.0, 5055.0]",Niger,Chad
Niger,Congo,2018,1,1,0,0,1,0,,0,0,2,2,0,436,484,5.1,"[4953.0, 5055.0]",Niger,Congo
Niger,Democratic Republic of the Congo,2018,1,0,0,0,1,0,,0,0,1,1,0,436,490,5.1,[4953.0],Niger,Democratic Republic of the Congo
Niger,Uganda,2018,1,0,0,0,1,0,,0,0,1,1,0,436,500,5.1,[4953.0],Niger,Uganda
Niger,Kenya,2018,1,0,0,0,1,0,,0,0,1,1,0,436,501,5.1,[4953.0],Niger,Kenya
Niger,Tanzania,2018,1,0,0,0,1,0,,0,0,1,1,0,436,510,5.1,[4953.0],Niger,Tanzania
Niger,Burundi,2018,1,0,0,0,1,0,,0,1,1,2,0,436,516,5.1,"[3952.0, 4953.0]",Niger,Burundi
Niger,Rwanda,2018,1,1,0,0,1,0,,0,0,2,2,0,436,517,5.1,"[4953.0, 5055.0]",Niger,Rwanda
Niger,Somalia,2018,1,0,0,0,1,0,,0,0,1,1,0,436,520,5.1,[4953.0],Niger,Somalia
Niger,Djibouti,2018,1,0,0,0,1,0,,0,0,1,1,0,436,522,5.1,[4953.0],Niger,Djibouti
Niger,Ethiopia,2018,1,1,0,0,1,0,,0,0,2,2,0,436,530,5.1,"[4953.0, 5055.0]",Niger,Ethiopia
Niger,Eritrea,2018,1,0,0,0,1,0,,0,0,1,1,0,436,531,5.1,[4953.0],Niger,Eritrea
Niger,Angola,2018,1,0,0,0,1,0,,0,0,1,1,0,436,540,5.1,[4953.0],Niger,Angola
Niger,Mozambique,2018,1,1,0,0,1,0,,0,0,2,2,0,436,541,5.1,"[4953.0, 5055.0]",Niger,Mozambique
Niger,Zambia,2018,1,0,0,0,1,0,,0,0,1,1,0,436,551,5.1,[4953.0],Niger,Zambia
Niger,Zimbabwe,2018,1,0,0,0,1,0,,0,0,1,1,0,436,552,5.1,[4953.0],Niger,Zimbabwe
Niger,Malawi,2018,1,0,0,0,1,0,,0,0,1,1,0,436,553,5.1,[4953.0],Niger,Malawi
Niger,South Africa,2018,1,0,0,0,1,0,,0,0,1,1,0,436,560,5.1,[4953.0],Niger,South Africa
Niger,Namibia,2018,1,0,0,0,1,0,,0,0,1,1,0,436,565,5.1,[4953.0],Niger,Namibia
Niger,Lesotho,2018,1,0,0,0,1,0,,0,0,1,1,0,436,570,5.1,[4953.0],Niger,Lesotho
Niger,Botswana,2018,1,0,0,0,1,0,,0,0,1,1,0,436,571,5.1,[4953.0],Niger,Botswana
Niger,Swaziland,2018,1,0,0,0,1,0,,0,0,1,1,0,436,572,5.1,[4953.0],Niger,Swaziland
Niger,Madagascar,2018,1,0,0,0,1,0,,0,0,1,1,0,436,580,5.1,[4953.0],Niger,Madagascar
Niger,Comoros,2018,1,1,0,0,1,0,,0,0,2,2,0,436,581,5.1,"[4953.0, 5055.0]",Niger,Comoros
Niger,Mauritius,2018,1,0,0,0,1,0,,0,0,1,1,0,436,590,5.1,[4953.0],Niger,Mauritius
Niger,Seychelles,2018,1,0,0,0,1,0,,0,0,1,1,0,436,591,5.1,[4953.0],Niger,Seychelles
Niger,Algeria,2018,1,1,0,0,1,0,,0,0,2,2,0,436,615,5.1,"[4953.0, 5055.0]",Niger,Algeria
Niger,Tunisia,2018,1,0,0,0,1,0,,0,0,1,1,0,436,616,5.1,[4953.0],Niger,Tunisia
Niger,Libya,2018,1,1,0,0,1,0,,0,0,2,2,0,436,620,5.1,"[4953.0, 5055.0]",Niger,Libya
Niger,Sudan,2018,1,0,0,0,1,0,,0,0,1,1,0,436,625,5.1,[4953.0],Niger,Sudan
Niger,South Sudan,2018,1,0,0,0,1,0,,0,0,1,1,0,436,626,5.1,[4953.0],Niger,South Sudan
Niger,Egypt,2018,1,0,0,0,1,0,,0,0,1,1,0,436,651,5.1,[4953.0],Niger,Egypt
Ivory Coast,Brazil,2018,1,0,0,0,1,0,,0,1,0,1,0,437,140,5.1,[3851.0],Ivory Coast,Brazil
Ivory Coast,Cape Verde,2018,1,0,0,0,1,0,,0,0,2,2,0,437,402,5.1,"[3810.0, 4953.0]",Ivory Coast,Cape Verde
Ivory Coast,Sao Tome and Principe,2018,1,0,0,0,1,0,,0,0,1,1,0,437,403,5.1,[4953.0],Ivory Coast,Sao Tome and Principe
Ivory Coast,Guinea-Bissau,2018,1,1,0,0,1,0,,0,0,3,3,0,437,404,5.1,"[3810.0, 3895.0, 4953.0]",Ivory Coast,Guinea-Bissau
Ivory Coast,Equatorial Guinea,2018,1,0,0,0,1,0,,0,0,1,1,0,437,411,5.1,[4953.0],Ivory Coast,Equatorial Guinea
Ivory Coast,Gambia,2018,1,1,0,0,1,0,,0,0,3,3,0,437,420,5.1,"[3810.0, 3895.0, 4953.0]",Ivory Coast,Gambia
Ivory Coast,Mali,2018,1,0,0,0,1,0,,0,0,2,2,0,437,432,5.1,"[3810.0, 4953.0]",Ivory Coast,Mali
Ivory Coast,Senegal,2018,1,1,0,0,1,0,,0,0,3,3,0,437,433,5.1,"[3810.0, 3895.0, 4953.0]",Ivory Coast,Senegal
Ivory Coast,Benin,2018,1,1,0,0,1,0,,0,0,3,3,0,437,434,5.1,"[3810.0, 3895.0, 4953.0]",Ivory Coast,Benin
Ivory Coast,Mauritania,2018,1,0,0,0,1,0,,0,0,1,1,0,437,435,5.1,[4953.0],Ivory Coast,Mauritania
Ivory Coast,Niger,2018,1,1,0,0,1,0,,0,0,3,3,0,437,436,5.1,"[3810.0, 3895.0, 4953.0]",Ivory Coast,Niger
Ivory Coast,Guinea,2018,1,1,0,0,1,0,,0,0,3,3,0,437,438,5.1,"[3810.0, 3895.0, 4953.0]",Ivory Coast,Guinea
Ivory Coast,Burkina Faso,2018,1,1,0,0,1,0,,0,0,3,3,0,437,439,5.1,"[3810.0, 3895.0, 4953.0]",Ivory Coast,Burkina Faso
Ivory Coast,Liberia,2018,1,1,0,0,1,0,,0,0,3,3,0,437,450,5.1,"[3810.0, 3895.0, 4953.0]",Ivory Coast,Liberia
Ivory Coast,Sierra Leone,2018,1,1,0,0,1,0,,0,0,3,3,0,437,451,5.1,"[3810.0, 3895.0, 4953.0]",Ivory Coast,Sierra Leone
Ivory Coast,Ghana,2018,1,1,0,0,1,0,,0,0,3,3,0,437,452,5.1,"[3810.0, 3895.0, 4953.0]",Ivory Coast,Ghana
Ivory Coast,Togo,2018,1,1,0,0,1,0,,0,0,3,3,0,437,461,5.1,"[3810.0, 3895.0, 4953.0]",Ivory Coast,Togo
Ivory Coast,Cameroon,2018,1,0,0,0,1,0,,0,0,1,1,0,437,471,5.1,[4953.0],Ivory Coast,Cameroon
Ivory Coast,Nigeria,2018,1,1,0,0,1,0,,0,0,3,3,0,437,475,5.1,"[3810.0, 3895.0, 4953.0]",Ivory Coast,Nigeria
Ivory Coast,Gabon,2018,1,0,0,0,1,0,,0,0,1,1,0,437,481,5.1,[4953.0],Ivory Coast,Gabon
Ivory Coast,Central African Republic,2018,1,0,0,0,1,0,,0,0,1,1,0,437,482,5.1,[4953.0],Ivory Coast,Central African Republic
Ivory Coast,Chad,2018,1,0,0,0,1,0,,0,0,1,1,0,437,483,5.1,[4953.0],Ivory Coast,Chad
Ivory Coast,Congo,2018,1,0,0,0,1,0,,0,0,1,1,0,437,484,5.1,[4953.0],Ivory Coast,Congo
Ivory Coast,Democratic Republic of the Congo,2018,1,0,0,0,1,0,,0,0,1,1,0,437,490,5.1,[4953.0],Ivory Coast,Democratic Republic of the Congo
Ivory Coast,Uganda,2018,1,0,0,0,1,0,,0,0,1,1,0,437,500,5.1,[4953.0],Ivory Coast,Uganda
Ivory Coast,Kenya,2018,1,0,0,0,1,0,,0,0,1,1,0,437,501,5.1,[4953.0],Ivory Coast,Kenya
Ivory Coast,Tanzania,2018,1,0,0,0,1,0,,0,0,1,1,0,437,510,5.1,[4953.0],Ivory Coast,Tanzania
Ivory Coast,Burundi,2018,1,0,0,0,1,0,,0,0,1,1,0,437,516,5.1,[4953.0],Ivory Coast,Burundi
Ivory Coast,Rwanda,2018,1,0,0,0,1,0,,0,0,1,1,0,437,517,5.1,[4953.0],Ivory Coast,Rwanda
Ivory Coast,Somalia,2018,1,0,0,0,1,0,,0,0,1,1,0,437,520,5.1,[4953.0],Ivory Coast,Somalia
Ivory Coast,Djibouti,2018,1,0,0,0,1,0,,0,0,1,1,0,437,522,5.1,[4953.0],Ivory Coast,Djibouti
Ivory Coast,Ethiopia,2018,1,0,0,0,1,0,,0,0,1,1,0,437,530,5.1,[4953.0],Ivory Coast,Ethiopia
Ivory Coast,Eritrea,2018,1,0,0,0,1,0,,0,0,1,1,0,437,531,5.1,[4953.0],Ivory Coast,Eritrea
Ivory Coast,Angola,2018,1,0,0,0,1,0,,0,0,1,1,0,437,540,5.1,[4953.0],Ivory Coast,Angola
Ivory Coast,Mozambique,2018,1,0,0,0,1,0,,0,0,1,1,0,437,541,5.1,[4953.0],Ivory Coast,Mozambique
Ivory Coast,Zambia,2018,1,0,0,0,1,0,,0,0,1,1,0,437,551,5.1,[4953.0],Ivory Coast,Zambia
Ivory Coast,Zimbabwe,2018,1,0,0,0,1,0,,0,0,1,1,0,437,552,5.1,[4953.0],Ivory Coast,Zimbabwe
Ivory Coast,Malawi,2018,1,0,0,0,1,0,,0,0,1,1,0,437,553,5.1,[4953.0],Ivory Coast,Malawi
Ivory Coast,South Africa,2018,1,0,0,0,1,0,,0,0,1,1,0,437,560,5.1,[4953.0],Ivory Coast,South Africa
Ivory Coast,Namibia,2018,1,0,0,0,1,0,,0,0,1,1,0,437,565,5.1,[4953.0],Ivory Coast,Namibia
Ivory Coast,Lesotho,2018,1,0,0,0,1,0,,0,0,1,1,0,437,570,5.1,[4953.0],Ivory Coast,Lesotho
Ivory Coast,Botswana,2018,1,0,0,0,1,0,,0,0,1,1,0,437,571,5.1,[4953.0],Ivory Coast,Botswana
Ivory Coast,Swaziland,2018,1,0,0,0,1,0,,0,0,1,1,0,437,572,5.1,[4953.0],Ivory Coast,Swaziland
Ivory Coast,Madagascar,2018,1,0,0,0,1,0,,0,0,1,1,0,437,580,5.1,[4953.0],Ivory Coast,Madagascar
Ivory Coast,Comoros,2018,1,0,0,0,1,0,,0,0,1,1,0,437,581,5.1,[4953.0],Ivory Coast,Comoros
Ivory Coast,Mauritius,2018,1,0,0,0,1,0,,0,0,1,1,0,437,590,5.1,[4953.0],Ivory Coast,Mauritius
Ivory Coast,Seychelles,2018,1,0,0,0,1,0,,0,0,1,1,0,437,591,5.1,[4953.0],Ivory Coast,Seychelles
Ivory Coast,Algeria,2018,1,0,0,0,1,0,,0,0,1,1,0,437,615,5.1,[4953.0],Ivory Coast,Algeria
Ivory Coast,Tunisia,2018,1,0,0,0,1,0,,0,0,1,1,0,437,616,5.1,[4953.0],Ivory Coast,Tunisia
Ivory Coast,Libya,2018,1,0,0,0,1,0,,0,0,1,1,0,437,620,5.1,[4953.0],Ivory Coast,Libya
Ivory Coast,Sudan,2018,1,0,0,0,1,0,,0,0,1,1,0,437,625,5.1,[4953.0],Ivory Coast,Sudan
Ivory Coast,South Sudan,2018,1,0,0,0,1,0,,0,0,1,1,0,437,626,5.1,[4953.0],Ivory Coast,South Sudan
Ivory Coast,Egypt,2018,1,0,0,0,1,0,,0,0,1,1,0,437,651,5.1,[4953.0],Ivory Coast,Egypt
Guinea,Cape Verde,2018,1,0,0,0,1,0,,0,0,2,2,0,438,402,5.1,"[3810.0, 4953.0]",Guinea,Cape Verde
Guinea,Sao Tome and Principe,2018,1,0,0,0,1,0,,0,0,1,1,0,438,403,5.1,[4953.0],Guinea,Sao Tome and Principe
Guinea,Guinea-Bissau,2018,1,1,0,0,1,0,,0,0,4,4,0,438,404,5.1,"[3810.0, 3895.0, 4953.0, 5055.0]",Guinea,Guinea-Bissau
Guinea,Equatorial Guinea,2018,1,0,0,0,1,0,,0,0,1,1,0,438,411,5.1,[4953.0],Guinea,Equatorial Guinea
Guinea,Gambia,2018,1,1,0,0,1,0,,0,0,4,4,0,438,420,5.1,"[3810.0, 3895.0, 4953.0, 5055.0]",Guinea,Gambia
Guinea,Mali,2018,1,1,0,0,1,0,,0,0,3,3,0,438,432,5.1,"[3810.0, 4953.0, 5055.0]",Guinea,Mali
Guinea,Senegal,2018,1,1,0,0,1,0,,0,0,4,4,0,438,433,5.1,"[3810.0, 3895.0, 4953.0, 5055.0]",Guinea,Senegal
Guinea,Benin,2018,1,1,0,0,1,0,,0,0,4,4,0,438,434,5.1,"[3810.0, 3895.0, 4953.0, 5055.0]",Guinea,Benin
Guinea,Mauritania,2018,1,1,0,0,1,0,,0,0,2,2,0,438,435,5.1,"[4953.0, 5055.0]",Guinea,Mauritania
Guinea,Niger,2018,1,1,0,0,1,0,,0,0,4,4,0,438,436,5.1,"[3810.0, 3895.0, 4953.0, 5055.0]",Guinea,Niger
Guinea,Ivory Coast,2018,1,1,0,0,1,0,,0,0,3,3,0,438,437,5.1,"[3810.0, 3895.0, 4953.0]",Guinea,Ivory Coast
Guinea,Burkina Faso,2018,1,1,0,0,1,0,,0,0,4,4,0,438,439,5.1,"[3810.0, 3895.0, 4953.0, 5055.0]",Guinea,Burkina Faso
Guinea,Liberia,2018,1,1,0,0,1,0,,0,0,4,4,0,438,450,5.1,"[3810.0, 3895.0, 4953.0, 5055.0]",Guinea,Liberia
Guinea,Sierra Leone,2018,1,1,0,0,1,0,,0,0,3,3,0,438,451,5.1,"[3810.0, 3895.0, 4953.0]",Guinea,Sierra Leone
Guinea,Ghana,2018,1,1,0,0,1,0,,0,0,4,4,0,438,452,5.1,"[3810.0, 3895.0, 4953.0, 5055.0]",Guinea,Ghana
Guinea,Togo,2018,1,1,0,0,1,0,,0,0,4,4,0,438,461,5.1,"[3810.0, 3895.0, 4953.0, 5055.0]",Guinea,Togo
Guinea,Cameroon,2018,1,0,0,0,1,0,,0,0,1,1,0,438,471,5.1,[4953.0],Guinea,Cameroon
Guinea,Nigeria,2018,1,1,0,0,1,0,,0,0,3,3,0,438,475,5.1,"[3810.0, 3895.0, 4953.0]",Guinea,Nigeria
Guinea,Gabon,2018,1,1,0,0,1,0,,0,0,2,2,0,438,481,5.1,"[4953.0, 5055.0]",Guinea,Gabon
Guinea,Central African Republic,2018,1,0,0,0,1,0,,0,0,1,1,0,438,482,5.1,[4953.0],Guinea,Central African Republic
Guinea,Chad,2018,1,1,0,0,1,0,,0,0,2,2,0,438,483,5.1,"[4953.0, 5055.0]",Guinea,Chad
Guinea,Congo,2018,1,1,0,0,1,0,,0,0,2,2,0,438,484,5.1,"[4953.0, 5055.0]",Guinea,Congo
Guinea,Democratic Republic of the Congo,2018,1,0,0,0,1,0,,0,0,1,1,0,438,490,5.1,[4953.0],Guinea,Democratic Republic of the Congo
Guinea,Uganda,2018,1,0,0,0,1,0,,0,0,1,1,0,438,500,5.1,[4953.0],Guinea,Uganda
Guinea,Kenya,2018,1,0,0,0,1,0,,0,0,1,1,0,438,501,5.1,[4953.0],Guinea,Kenya
Guinea,Tanzania,2018,1,0,0,0,1,0,,0,0,1,1,0,438,510,5.1,[4953.0],Guinea,Tanzania
Guinea,Burundi,2018,1,0,0,0,1,0,,0,0,1,1,0,438,516,5.1,[4953.0],Guinea,Burundi
Guinea,Rwanda,2018,1,1,0,0,1,0,,0,0,2,2,0,438,517,5.1,"[4953.0, 5055.0]",Guinea,Rwanda
Guinea,Somalia,2018,1,0,0,0,1,0,,0,0,1,1,0,438,520,5.1,[4953.0],Guinea,Somalia
Guinea,Djibouti,2018,1,0,0,0,1,0,,0,0,1,1,0,438,522,5.1,[4953.0],Guinea,Djibouti
Guinea,Ethiopia,2018,1,1,0,0,1,0,,0,0,2,2,0,438,530,5.1,"[4953.0, 5055.0]",Guinea,Ethiopia
Guinea,Eritrea,2018,1,0,0,0,1,0,,0,0,1,1,0,438,531,5.1,[4953.0],Guinea,Eritrea
Guinea,Angola,2018,1,0,0,0,1,0,,0,0,1,1,0,438,540,5.1,[4953.0],Guinea,Angola
Guinea,Mozambique,2018,1,1,0,0,1,0,,0,0,2,2,0,438,541,5.1,"[4953.0, 5055.0]",Guinea,Mozambique
Guinea,Zambia,2018,1,0,0,0,1,0,,0,0,1,1,0,438,551,5.1,[4953.0],Guinea,Zambia
Guinea,Zimbabwe,2018,1,0,0,0,1,0,,0,0,1,1,0,438,552,5.1,[4953.0],Guinea,Zimbabwe
Guinea,Malawi,2018,1,0,0,0,1,0,,0,0,1,1,0,438,553,5.1,[4953.0],Guinea,Malawi
Guinea,South Africa,2018,1,0,0,0,1,0,,0,0,1,1,0,438,560,5.1,[4953.0],Guinea,South Africa
Guinea,Namibia,2018,1,0,0,0,1,0,,0,0,1,1,0,438,565,5.1,[4953.0],Guinea,Namibia
Guinea,Lesotho,2018,1,0,0,0,1,0,,0,0,1,1,0,438,570,5.1,[4953.0],Guinea,Lesotho
Guinea,Botswana,2018,1,0,0,0,1,0,,0,0,1,1,0,438,571,5.1,[4953.0],Guinea,Botswana
Guinea,Swaziland,2018,1,0,0,0,1,0,,0,0,1,1,0,438,572,5.1,[4953.0],Guinea,Swaziland
Guinea,Madagascar,2018,1,0,0,0,1,0,,0,0,1,1,0,438,580,5.1,[4953.0],Guinea,Madagascar
Guinea,Comoros,2018,1,1,0,0,1,0,,0,0,2,2,0,438,581,5.1,"[4953.0, 5055.0]",Guinea,Comoros
Guinea,Mauritius,2018,1,0,0,0,1,0,,0,0,1,1,0,438,590,5.1,[4953.0],Guinea,Mauritius
Guinea,Seychelles,2018,1,0,0,0,1,0,,0,0,1,1,0,438,591,5.1,[4953.0],Guinea,Seychelles
