reporter,partner,year,export,import
BRB,SSF,2011,219.59,1933.002
BRB,SSF,2012,306.545,2971.054
BRB,SSF,2013,273.539,3068.712
BRB,SSF,2014,92.701,3784.221
BRB,SSF,2015,127.598,3214.647
BRB,SSF,2016,105.036,4034.466
BRB,SSF,2017,98.2325,2344.911
BRB,SSF,2018,589.6715,2751.289
BRB,SSF,2019,722.73,2706.128
BRB,SSF,2020,439.492,2050.374
BRB,SSF,2021,28.1395,2412.5155
BLR,SSF,1998,52659.358,22114.255
BLR,SSF,1999,109796.245,22054.07
BLR,SSF,2000,35900.7,18666.1
BLR,SSF,2001,26984.6,14327.2
BLR,SSF,2002,40311.0,16515.8
BLR,SSF,2003,43714.9,28580.4
BLR,SSF,2004,27434.6,22736.7
BLR,SSF,2005,52229.9,22518.4
BLR,SSF,2006,57290.6,24282.8
BLR,SSF,2007,81743.7,29413.3
BLR,SSF,2008,184012.0,43540.2
BLR,SSF,2009,139815.9,48663.1
BLR,SSF,2010,169139.2,105626.6
BLR,SSF,2011,253900.4,134618.0
BLR,SSF,2012,125261.0,114214.6
BLR,SSF,2013,143826.7,101791.8
BLR,SSF,2014,147254.9,2685.5
BLR,SSF,2015,111753.6,188418.3
BLR,SSF,2016,85564.1,406492.9
BLR,SSF,2017,178222.3,295047.1
BLR,SSF,2018,167607.5,179614.7
BLR,SSF,2019,163613.8,104101.4
BLR,SSF,2020,172662.3,86056.1
BLR,SSF,2021,41769.4,73104.3
BEL,SSF,1999,1926316.648,3788227.945
BEL,SSF,2000,2105303.438,3962905.528
BEL,SSF,2001,2078168.806,3696210.45
BEL,SSF,2002,2241949.82,4096194.941
BEL,SSF,2003,2560193.237,3706767.855
BEL,SSF,2004,3101469.744,4346624.059
BEL,SSF,2005,3602029.949,5260870.405
BEL,SSF,2006,4635384.445,5056389.108
BEL,SSF,2007,5780659.854,6064405.038
BEL,SSF,2008,7022868.21,6668649.376
BEL,SSF,2009,5863211.732,4637003.581
BEL,SSF,2010,3951873.67435698,3706658.05553416
BEL,SSF,2011,5839877.69255528,4589665.43604611
BEL,SSF,2012,5369932.24247284,5003403.40690858
BEL,SSF,2013,6203122.96885142,5080853.58501518
BEL,SSF,2014,6231893.76457484,7180185.51664479
BEL,SSF,2015,4658776.56822504,5793686.70835091
BEL,SSF,2016,4731360.48296895,6668617.68985241
BEL,SSF,2017,5232584.55556463,6023747.54002611
BEL,SSF,2018,5680227.37116188,7071843.2380369
BEL,SSF,2019,5506398.55692061,6220654.48656379
BEL,SSF,2020,5426871.71449852,6095275.61007732
BEL,SSF,2021,8881426.64395324,7021608.73595388
BLX,SSF,1995,1915170.04,4129719.61
BLX,SSF,1996,1955144.363,4207777.512
BLX,SSF,1997,2014669.463,4031890.138
BLX,SSF,1998,2146376.644,3744872.958
BLZ,SSF,1992,17.347,75.924
BLZ,SSF,1993,1.5,81.15
BLZ,SSF,1995,10.0,82.79
BLZ,SSF,1996,10.281,166.787
BLZ,SSF,1999,12.299,116.228
BLZ,SSF,2004,41.6005,70.9485
BLZ,SSF,2005,11.9755,327.4385
BLZ,SSF,2007,152.706,174.489
BLZ,SSF,2008,69.725,1959.21
BLZ,SSF,2009,20.489925,814.001545
BLZ,SSF,2010,79.134375,646.813585
BLZ,SSF,2011,67.750295,374.163655
BLZ,SSF,2012,0.303,546.407
BLZ,SSF,2013,76.493,616.321
BLZ,SSF,2014,141.218,1697.939
BLZ,SSF,2015,269.082,1605.473
BLZ,SSF,2016,64.909,1437.075
BLZ,SSF,2017,3.993675,1148.579845
BLZ,SSF,2018,0.504375,1097.804035
BLZ,SSF,2019,49.78442,1186.12128
BLZ,SSF,2020,141.359495,797.721145
BLZ,SSF,2021,118.39009,631.353995
BLZ,SSF,1994,,47.735
BLZ,SSF,1997,,103.239
BLZ,SSF,1998,,310.335
BLZ,SSF,2000,,93.529
BLZ,SSF,2001,,68.173
BLZ,SSF,2002,,185.155
BLZ,SSF,2003,,4430.192
BLZ,SSF,2006,,137.443
BEN,SSF,1998,59591.343,160540.896
BEN,SSF,1999,25647.595,93498.953
BEN,SSF,2000,20087.04,126587.154
BEN,SSF,2001,32806.342,157319.015
BEN,SSF,2002,68622.824,190666.291
BEN,SSF,2003,54250.633,245603.172
BEN,SSF,2004,77545.331,260493.202
BEN,SSF,2005,78169.154,243979.236
BEN,SSF,2006,91606.801,279737.983
BEN,SSF,2007,99267.97,361285.489
BEN,SSF,2008,158001.269,327374.311
BEN,SSF,2009,243054.886,322407.957
BEN,SSF,2010,339874.068,398784.086
BEN,SSF,2011,173838.979,476976.664
BEN,SSF,2012,202059.31,507314.106
BEN,SSF,2013,210419.676,542769.891
BEN,SSF,2014,375178.323,613790.584
BEN,SSF,2015,157792.026436135,459290.925326393
BEN,SSF,2016,100655.162464433,391938.274828495
BEN,SSF,2017,161636.245737958,441387.316920342
BEN,SSF,2018,149450.884221585,569146.385292456
BEN,SSF,2019,143781.107576639,613501.198295374
BEN,SSF,2020,107252.416608252,489050.019710306
BEN,SSF,2021,136312.82057182,386826.157227081
BMU,SSF,2017,0.38592,456.10535
BMU,SSF,1995,,775.736
BMU,SSF,1997,,337.005
BMU,SSF,2005,,2276.744
BMU,SSF,2006,,1770.483
BMU,SSF,2007,,572.22
BMU,SSF,2008,,641.902
BMU,SSF,2009,,622.674
BMU,SSF,2010,,372.08
BMU,SSF,2011,,346.565
BMU,SSF,2012,,301.121
BMU,SSF,2013,,292.486
BMU,SSF,2014,,262.936
BMU,SSF,2015,,345.201
BMU,SSF,2016,,572.666
BMU,SSF,2018,,945.48085
BMU,SSF,2019,,332.07692
BMU,SSF,2020,,675.4347
BMU,SSF,2021,,849.38284
BTN,SSF,2007,1.121,5.683
BTN,SSF,2009,0.591,26.548
BTN,SSF,1998,,46.38
BTN,SSF,2005,,26.314
BTN,SSF,2006,,2.265
BTN,SSF,2008,,38.969
BTN,SSF,2010,,21.012
BTN,SSF,2011,,420.744
BTN,SSF,2012,,186.316
BOL,SSF,1992,43.471,1332.079
BOL,SSF,1993,63.399,1274.09
BOL,SSF,1994,651.388,1135.345
BOL,SSF,1995,128.126,2223.465
BOL,SSF,1996,91.684,1420.762
BOL,SSF,1997,172.735,2531.05
BOL,SSF,1998,104.146,3458.136
BOL,SSF,1999,214.768,2547.901
BOL,SSF,2000,74.31,1435.334
BOL,SSF,2001,170.64904,990.0
BOL,SSF,2002,388.3837,1977.703
BOL,SSF,2003,559.23022,1385.338
BOL,SSF,2004,707.75361,1244.129
BOL,SSF,2005,645.49625,3885.568
BOL,SSF,2006,1690.26571,4222.253
BOL,SSF,2007,1706.92686,3679.958
BOL,SSF,2008,1473.721,3760.864
BOL,SSF,2009,1132.17144,5233.486
BOL,SSF,2010,4476.24957,4577.91162
BOL,SSF,2011,2317.675,5863.01217
BOL,SSF,2012,15452.02495,8325.70466
BOL,SSF,2013,2515.50393,22432.37722
BOL,SSF,2014,3171.9465,30452.46709
BOL,SSF,2015,6742.38386,26194.12095
BOL,SSF,2016,2671.44143,16918.51422
BOL,SSF,2017,907.43316,11683.57873
BOL,SSF,2018,2515.83439,33008.88127
BOL,SSF,2019,2400.8292,15954.69152
BOL,SSF,2020,3694.27468,7120.97323
BOL,SSF,2021,13430.33393,7885.58847
BIH,SSF,2003,4869.998,9363.133
BIH,SSF,2004,1163.529,7846.128
BIH,SSF,2005,3066.84,9290.01
BIH,SSF,2006,3250.784,8499.379
BIH,SSF,2007,2231.735,9833.079
BIH,SSF,2008,5561.374,12110.051
BIH,SSF,2009,2408.909,11198.344
BIH,SSF,2010,2540.235,11139.626
BIH,SSF,2011,1611.845,11435.209
BIH,SSF,2012,1959.734,11769.139
BIH,SSF,2013,2534.427,8712.507
BIH,SSF,2014,5301.263,14775.236
BIH,SSF,2015,5910.053,13524.851
BIH,SSF,2016,4768.563,17036.832
BIH,SSF,2017,6007.78814,19228.22215
BIH,SSF,2018,13123.88789,27483.26939
BIH,SSF,2019,14040.11904,33693.59524
BIH,SSF,2020,9948.90874,13916.18996
BIH,SSF,2021,17904.60132,14717.33459
BWA,SSF,2000,315771.708,1615030.558
BWA,SSF,2001,246578.884,1473674.279
BWA,SSF,2002,344753.671,2843694.425
BWA,SSF,2003,395222.613,3416236.23
BWA,SSF,2004,472785.71,2766199.704
BWA,SSF,2005,608079.753,2742032.133
BWA,SSF,2006,587693.737,2712354.069
BWA,SSF,2007,914538.966,3423982.662
BWA,SSF,2008,1263289.715,4124165.578
BWA,SSF,2009,760507.535,3697214.425
BWA,SSF,2010,865032.248601339,3631891.82690696
BWA,SSF,2011,1131604.76024307,5988029.49916194
BWA,SSF,2012,1242761.20189847,7553732.59689913
BWA,SSF,2013,2356772.85461507,7472426.80421773
BWA,SSF,2014,2170564.55059783,7230568.43386426
BWA,SSF,2015,1846669.13043224,6589509.64666385
BWA,SSF,2016,1939717.845,4767602.503
BWA,SSF,2017,813560.997180712,3906725.56218967
BWA,SSF,2018,909779.556762064,4630203.74424878
BWA,SSF,2019,760308.078919628,4517809.46906894
BWA,SSF,2020,720878.100877174,4385361.97193973
BWA,SSF,2021,920799.011765952,5192535.43757827
BRA,SSF,1989,911897.728,380011.458
BRA,SSF,1990,599333.083,362659.352
BRA,SSF,1991,617585.619,576001.074
BRA,SSF,1992,780596.803,197498.109
BRA,SSF,1993,670931.291,452789.871
BRA,SSF,1994,902881.783,630102.526
BRA,SSF,1995,862308.126,1095881.466
BRA,SSF,1996,895112.485,1003928.994
BRA,SSF,1997,911370.986,1204032.587
BRA,SSF,1998,923943.455,1148652.077
BRA,SSF,1999,752858.218,1187659.575
BRA,SSF,2000,836854.177,1289724.184
BRA,SSF,2001,1232514.031,2131909.747
BRA,SSF,2002,1548562.343,1522229.101
BRA,SSF,2003,1892144.129,1927578.3
BRA,SSF,2004,2672897.223,3927163.374
BRA,SSF,2005,3978104.778,3479382.82
BRA,SSF,2006,4885116.28,5562598.344
BRA,SSF,2007,5966994.192,7529801.132
BRA,SSF,2008,6992932.362,10553506.462
BRA,SSF,2009,5611325.485,5860397.052
BRA,SSF,2010,5014847.353,8044128.018
BRA,SSF,2011,6784199.578,10824276.752
BRA,SSF,2012,6495371.792,9570352.03
BRA,SSF,2013,6129738.441,12508277.024
BRA,SSF,2014,4994322.047,12913860.527
BRA,SSF,2015,4162879.662,6240635.603
BRA,SSF,2016,4045566.385,2245851.582
BRA,SSF,2017,4618617.013,2188366.257
BRA,SSF,2018,3918253.594,2954648.906
BRA,SSF,2019,3669423.29,2427729.032
BRA,SSF,2020,3809399.186,1547651.049
BRA,SSF,2021,4724718.121,2821444.059
BRN,SSF,1997,235.074,1505.141
BRN,SSF,1998,110.684,1010.908
BRN,SSF,2001,67.543,534.477
BRN,SSF,2002,47.293,303.714
BRN,SSF,2003,743.361,563.628
BRN,SSF,2004,565.024,1659.682
BRN,SSF,2006,2369.95743993352,1251.57193936286
BRN,SSF,2007,575.38,1620.964
BRN,SSF,2008,33.891,1600.61
BRN,SSF,2009,73.62,1563.049
BRN,SSF,2010,212.339,2107.182
BRN,SSF,2011,213.176,2885.918
BRN,SSF,2012,517.731,5312.491
BRN,SSF,2013,661.634,3646.366
BRN,SSF,2014,469.208,7388.751
BRN,SSF,2015,271.404,7008.127
BRN,SSF,2016,897.908,2547.908
BRN,SSF,2017,497.902058008157,3107.53953081525
BRN,SSF,2018,478.875069243823,4234.69039459032
BRN,SSF,2019,243.64968,451005.14892
BRN,SSF,2020,19881.71236,119030.47304
BRN,SSF,2021,1.12407,151443.0472
BRN,SSF,1992,,1171.767
BRN,SSF,1993,,885.897
BRN,SSF,1994,,1095.107
BGR,SSF,1996,56981.182,20477.252
BGR,SSF,1997,36229.96,50483.241
BGR,SSF,1998,24412.75,39570.338
BGR,SSF,1999,12706.536,30339.813
BGR,SSF,2000,32185.619,21296.529
BGR,SSF,2001,30502.549,23317.322
BGR,SSF,2002,25669.254,22274.201
BGR,SSF,2003,36900.543,18724.767
BGR,SSF,2004,39645.646,21989.684
BGR,SSF,2005,119057.951,30821.508
BGR,SSF,2006,60280.988,66663.91
BGR,SSF,2007,82207.55,78761.498
BGR,SSF,2008,307205.951,73737.568
BGR,SSF,2009,263891.577,93320.433
BGR,SSF,2010,283860.776,54948.84
BGR,SSF,2011,455715.223,58638.392
BGR,SSF,2012,503733.927,68829.198
BGR,SSF,2013,475145.539,197741.939
BGR,SSF,2014,230503.162,302453.581
BGR,SSF,2015,238439.176,186965.87
BGR,SSF,2016,205821.363657058,147382.371866237
BGR,SSF,2017,334978.191767866,112263.299478813
BGR,SSF,2018,397768.810849161,143260.442326113
BGR,SSF,2019,344789.6775852,161415.835082917
BGR,SSF,2020,384549.370540997,231280.417192358
BGR,SSF,2021,374356.897303577,181196.704539327
BFA,SSF,1995,138236.824,127188.476
BFA,SSF,1996,168424.834,156766.402
BFA,SSF,1997,45800.191,188401.934
BFA,SSF,1998,49851.499,197411.454
BFA,SSF,1999,79864.551,213592.407
BFA,SSF,2000,44471.404,222975.5
BFA,SSF,2001,45718.516,224527.274
BFA,SSF,2002,37462.278,165513.397
BFA,SSF,2003,280098.916,356614.11
BFA,SSF,2004,311991.182,437705.631
BFA,SSF,2005,92315.0660759126,381368.170908483
BFA,SSF,2006,164943.598508609,634944.457580487
BFA,SSF,2007,204735.487019305,554515.201236258
BFA,SSF,2008,212757.536574076,703832.004434168
BFA,SSF,2009,217615.957500669,685360.129210089
BFA,SSF,2010,315148.425342958,723153.291078335
BFA,SSF,2011,431154.585332253,801219.24265601
BFA,SSF,2012,407395.187986125,938523.219250288
BFA,SSF,2013,439425.53255068,1147872.38220861
BFA,SSF,2014,580682.012021716,1019498.36907738
BFA,SSF,2015,377412.028387321,662694.834561706
BFA,SSF,2016,338428.461,811157.316
BFA,SSF,2017,375131.60102676,935043.886023197
BFA,SSF,2018,437529.235961913,1029712.17946204
BFA,SSF,2019,378409.429455513,983270.939754787
BFA,SSF,2020,372233.07058698,1040637.86936517
BFA,SSF,2021,453118.00507344,1087206.76560659
BDI,SSF,1993,15127.131,47528.242
BDI,SSF,1994,7343.463,38884.966
BDI,SSF,1995,10901.641,42141.774
BDI,SSF,1996,8016.659,21144.563
BDI,SSF,1997,5403.133,26933.884
BDI,SSF,1998,2197.285,37898.917
BDI,SSF,1999,2831.998,31765.272
BDI,SSF,2000,6160.028,47719.718
BDI,SSF,2001,10972.493,33454.929
BDI,SSF,2002,4698.066,42921.07
BDI,SSF,2003,5166.135,68246.387
BDI,SSF,2004,9199.145,64336.209
BDI,SSF,2005,17515.162,73072.74
BDI,SSF,2006,55295.996,79709.916
BDI,SSF,2007,51567.85,112220.911
BDI,SSF,2008,32638.922,93597.951
BDI,SSF,2009,36886.329,97756.128
BDI,SSF,2010,26949.4493910393,127287.430988524
BDI,SSF,2011,39738.005,333524.557
BDI,SSF,2012,5074.626,252762.592
BDI,SSF,2013,42096.55,210250.032
BDI,SSF,2014,56334.686,175571.826
BDI,SSF,2015,52765.512,151876.943
BDI,SSF,2016,55467.242,186756.807
BDI,SSF,2017,41183.2562101594,204561.806319953
BDI,SSF,2018,40085.685223,185131.861345
BDI,SSF,2019,41012.654325,218563.430884
BDI,SSF,2020,51001.08638,243781.999878
BDI,SSF,2021,55751.236116,285573.508056
KHM,SSF,2000,263.053,600.672
KHM,SSF,2001,214.642,608.696
KHM,SSF,2002,799.552,352.559
KHM,SSF,2003,1412.941,1156.959
KHM,SSF,2004,1576.674,1196.774
KHM,SSF,2005,1226.862,1403.857
KHM,SSF,2006,2561.527,2505.436
KHM,SSF,2007,6018.701,1015.742
KHM,SSF,2008,7875.734,2836.429
KHM,SSF,2009,5330.23,7111.034
KHM,SSF,2010,12551.148,3287.905
KHM,SSF,2011,10521.47,3428.225
KHM,SSF,2012,27374.304,2932.555
KHM,SSF,2013,66409.407,6305.974
KHM,SSF,2014,21517.877,7544.988
KHM,SSF,2015,32600.694,14080.633
KHM,SSF,2016,24240.836,13972.237
KHM,SSF,2017,45863.71614,13379.81263
KHM,SSF,2018,56439.34226,11170.83912
KHM,SSF,2019,69238.19802,14849.91908
KHM,SSF,2020,75771.74043,11065.41712
KHM,SSF,2021,76649.95707,39785.77442
CMR,SSF,1995,133844.985,102934.759
CMR,SSF,1996,163563.554,237629.522
CMR,SSF,1997,182127.569,278781.407
CMR,SSF,2000,140596.638,426755.116
CMR,SSF,2001,149312.165,429718.595
CMR,SSF,2002,164005.999,349235.406
CMR,SSF,2003,294153.873,347333.885
CMR,SSF,2004,264588.443,477286.361
CMR,SSF,2005,384332.215,963668.412
CMR,SSF,2006,314855.406,1130415.098
CMR,SSF,2007,746777.017,260233.006
CMR,SSF,2008,507058.98,348691.577
CMR,SSF,2009,322817.245,348110.158
CMR,SSF,2010,770050.653,1443408.906
CMR,SSF,2011,416777.045,386349.94
CMR,SSF,2012,750888.996,1847306.906
CMR,SSF,2013,585884.967,1611140.845
CMR,SSF,2014,654225.35,2179997.484
CMR,SSF,2015,478030.505,1401804.514
CMR,SSF,2016,355334.461,725651.253
CMR,SSF,2017,755228.13339195,1605568.49474396
CMR,SSF,2018,360339.086761759,992302.675330864
CMR,SSF,1998,,252039.694
CMR,SSF,1999,,281703.172
CAN,SSF,1989,394008.59,896134.002
CAN,SSF,1990,422659.283,843956.961
CAN,SSF,1991,332805.356,813070.883
CAN,SSF,1992,365159.223,719250.766
CAN,SSF,1993,381818.536,846747.161
CAN,SSF,1994,349268.769,909346.691
CAN,SSF,1995,467575.323,977034.453
CAN,SSF,1996,483356.13,898965.323
CAN,SSF,1997,631209.111,999101.595
CAN,SSF,1998,724700.18,902023.117
CAN,SSF,1999,433958.446,824040.853
CAN,SSF,2000,421664.989,919965.306
CAN,SSF,2001,451391.335,658376.66
CAN,SSF,2002,440094.256,797751.781
CAN,SSF,2003,563012.437,1241635.576
CAN,SSF,2004,704556.053,1134284.599
CAN,SSF,2005,986379.641,1943306.632
CAN,SSF,2006,1385735.367,2667894.099
CAN,SSF,2007,1821954.424,3309008.281
CAN,SSF,2008,2098985.492,4999356.518
CAN,SSF,2009,1415346.531,3207306.705
CAN,SSF,2010,1878179.927,5649366.08
CAN,SSF,2011,2095641.406,8339443.394
CAN,SSF,2012,2196365.332,6651922.112
CAN,SSF,2013,2257935.464,4555999.507
CAN,SSF,2014,2690128.988,3564580.748
CAN,SSF,2015,2288967.14518806,2804450.73638463
CAN,SSF,2016,1808880.97568969,2676147.01599604
CAN,SSF,2017,1966360.21573355,2376894.95166698
CAN,SSF,2018,2300912.7991963,1962948.69574801
CAN,SSF,2019,2302048.43911931,2064392.9377844
CAN,SSF,2020,2109906.090806,3611311.648938
CAN,SSF,2021,2347111.145272,4532669.110534
CPV,SSF,1997,6609.226,9604.196
CPV,SSF,1998,1946.104,5812.55
CPV,SSF,1999,3389.67,9115.222
CPV,SSF,2000,1090.18,4254.162
CPV,SSF,2001,162.299,5151.896
CPV,SSF,2002,625.917,6458.563
CPV,SSF,2003,148.345,20259.042
CPV,SSF,2004,122.874,11522.648
CPV,SSF,2005,21966.374,13678.188
CPV,SSF,2006,34952.665,10014.205
CPV,SSF,2007,36071.514,16493.297
CPV,SSF,2009,3463.842,15612.394
CPV,SSF,2010,1368.21,10868.674
CPV,SSF,2011,7104.786,9582.451
CPV,SSF,2012,2742.847,11763.924
CPV,SSF,2013,245.577611476,10464.254629116
CPV,SSF,2014,337.41935113896,7541.10037653608
CPV,SSF,2015,253.19619436861,8254.22293626876
CPV,SSF,2016,171.318,14839.943
CPV,SSF,2017,312.87939222814,23163.0905567917
CPV,SSF,2018,21.04091,25308.01418
CPV,SSF,2019,341.53372,10165.42502
CPV,SSF,2020,212.85960199627,8758.48280532652
CPV,SSF,2008,,17184.18
CAF,SSF,1993,4525.67,13508.195
CAF,SSF,1994,3474.459,31206.349
CAF,SSF,1995,6656.578,25263.373
CAF,SSF,1996,5467.827,16010.695
CAF,SSF,1997,5822.82,16944.039
CAF,SSF,1998,10138.747,21540.548
CAF,SSF,1999,17936.689,18884.5
CAF,SSF,2000,4325.672,13662.733
CAF,SSF,2001,3565.802,12922.051
CAF,SSF,2002,1794.561,10135.083
CAF,SSF,2003,2936.452,14206.516
CAF,SSF,2004,49601.824,17376.236
CAF,SSF,2005,16868.779,52541.916
CAF,SSF,2006,6634.984,6698.384
CAF,SSF,2007,2872.14,33084.092
CAF,SSF,2008,5893.03,41358.178
CAF,SSF,2009,2353.095,36305.89
CAF,SSF,2010,3161.09,35053.856
CAF,SSF,2011,21506.903,38716.843
CAF,SSF,2012,10336.315,33452.643
CAF,SSF,2013,3522.74,18712.794
CAF,SSF,2014,494.19,46211.064
CAF,SSF,2015,20753.535,93476.401
CAF,SSF,2016,21753.698,50162.681
CAF,SSF,2017,30828.1943868544,75003.1855525996
CAF,SSF,2018,10379.599,64055.526
CAF,SSF,2019,90788.2100269837,131134.695037509
CAF,SSF,2020,10374.5729652041,172502.914007324
CHL,SSF,1990,69721.077,564166.129
CHL,SSF,1991,84257.596,455697.719
CHL,SSF,1992,65886.49,580227.551
CHL,SSF,1993,34509.329,594629.994
CHL,SSF,1994,86935.105,307489.106
CHL,SSF,1995,114414.148,311816.226
CHL,SSF,1996,101054.01,434569.028
CHL,SSF,1997,92132.515,356509.838
CHL,SSF,1998,46474.281,233810.589
CHL,SSF,1999,34446.723,274705.349
CHL,SSF,2000,59718.231,492411.162
CHL,SSF,2001,68392.019,221922.766
CHL,SSF,2002,59263.304,174604.281
CHL,SSF,2003,89022.5012294355,256761.778848057
CHL,SSF,2004,84801.3413856902,1005578.7325365
CHL,SSF,2005,101403.257669263,1594175.16956913
CHL,SSF,2006,143388.751139609,2040529.93356692
CHL,SSF,2007,192347.334656981,1324614.60085472
CHL,SSF,2008,219727.869331302,1771193.72308899
CHL,SSF,2009,167376.708081047,286467.243134079
CHL,SSF,2010,153032.240623975,599941.534760071
CHL,SSF,2011,227363.977872073,701416.583194908
CHL,SSF,2012,303703.507892564,302564.459009305
CHL,SSF,2013,263530.388202479,120109.742500157
CHL,SSF,2014,361528.050391115,526339.223773871
CHL,SSF,2015,268877.137230245,193659.148104729
CHL,SSF,2016,194144.712150976,99424.9663157993
CHL,SSF,2017,176937.754098237,100832.561359888
CHL,SSF,2018,311510.706067063,301764.867388374
CHL,SSF,2019,364510.107174225,330023.716377214
CHL,SSF,2020,415361.908593634,265823.060621379
CHL,SSF,2021,479183.492964999,825829.636478812
CHN,SSF,1992,828331.147,341783.859
CHN,SSF,1993,1087936.797,786115.472
CHN,SSF,1994,1195707.379,848446.09
CHN,SSF,1995,1769572.212,1240184.919
CHN,SSF,1996,1870654.814,1355724.578
CHN,SSF,1997,2318808.043,2321884.756
CHN,SSF,1998,2989724.208,1291315.994
CHN,SSF,1999,2751879.014,2177659.145
CHN,SSF,2000,3548056.935,5341246.361
CHN,SSF,2001,4371265.767,4500662.105
CHN,SSF,2002,4956977.089,5091604.507
CHN,SSF,2003,7422037.437,7888815.561
CHN,SSF,2004,9845445.617,14533544.388
CHN,SSF,2005,13291110.373,19223065.87
CHN,SSF,2006,18875998.551,26306828.146
CHN,SSF,2007,26452699.892,32955927.906
CHN,SSF,2008,36526228.906,51546405.326
CHN,SSF,2009,33211759.262,37974370.276
CHN,SSF,2010,43783736.29,59877498.79
CHN,SSF,2011,55781472.545,86995470.793
CHN,SSF,2012,61507680.354,100945516.466
CHN,SSF,2013,67402464.396,108590844.21
CHN,SSF,2014,78585351.579,110177350.924
CHN,SSF,2015,78372240.199,66186586.469
CHN,SSF,2016,64069550.846,54262001.14
CHN,SSF,2017,68306364.726,71333860.062
CHN,SSF,2018,74501362.485,89914120.583
CHN,SSF,2019,81506170.226,87236940.01
CHN,SSF,2020,82446728.921,69343191.377
CHN,SSF,2021,109342110.893,97763197.985
COL,SSF,1991,2873.092,29570.771
COL,SSF,1992,4891.477,28531.143
COL,SSF,1993,4266.729,46615.915
COL,SSF,1994,2805.586,77345.403
COL,SSF,1995,9906.006,41489.884
COL,SSF,1996,8377.204,62953.585
COL,SSF,1997,17760.855,42152.863
COL,SSF,1998,4857.248,66427.096
COL,SSF,1999,7831.096,35424.584
COL,SSF,2000,24488.14,63844.722
COL,SSF,2001,16735.685,59725.78
COL,SSF,2002,16893.522,61267.903
COL,SSF,2003,49502.466,85469.997
COL,SSF,2004,47320.809,19117.059
COL,SSF,2005,37427.176,66245.897
COL,SSF,2006,78283.84,82148.523
COL,SSF,2007,133772.623,99430.18
COL,SSF,2008,43813.071,154780.805
COL,SSF,2009,77964.518,37716.189
COL,SSF,2010,333617.899,53150.73
COL,SSF,2011,326670.488,63311.472
COL,SSF,2012,474006.039,67161.91
COL,SSF,2013,144482.255,80050.56
COL,SSF,2014,347136.233,63089.064
COL,SSF,2015,306852.441,56543.101
COL,SSF,2016,259628.074,54159.41
COL,SSF,2017,107645.13529,47990.62242
COL,SSF,2018,208512.34802,73340.74781
COL,SSF,2019,210154.13618,55460.3341
COL,SSF,2020,127732.12349,37172.3786
COL,SSF,2021,211555.35047,71298.16717
COM,SSF,1995,204.39,8761.459
COM,SSF,1996,163.222,9603.624
COM,SSF,1997,501.267,10911.481
COM,SSF,1998,457.112,9128.516
COM,SSF,1999,229.93,48212.554
COM,SSF,2000,103.604,8522.414
COM,SSF,2001,64.192,6518.647
COM,SSF,2002,143.288,7932.104
COM,SSF,2003,470.552,8222.762
COM,SSF,2004,73.135,12054.339
COM,SSF,2005,154.585,20613.059
COM,SSF,2006,60.477,16936.846
COM,SSF,2007,26.563,9621.365
COM,SSF,2008,254.034,14474.538
COM,SSF,2009,994.3711052184,17353.7525650715
COM,SSF,2010,2132.28432743598,25928.9153324164
COM,SSF,2011,2819.21554523362,18740.9731319715
COM,SSF,2012,1036.79654753114,24314.8461924683
COM,SSF,2013,2199.6346859974,34214.3345026811
COM,SSF,2014,6712.04593376226,22979.669935523
COM,SSF,2015,3604.29489706,16794.2339499976
COM,SSF,2016,4150.92740462606,17808.7465423052
COM,SSF,2017,3562.02244653395,13932.163450058
COM,SSF,2018,1150.33405675278,21563.7393710197
COM,SSF,2019,5977.21154865184,16151.6234431317
COM,SSF,2020,2020.7057,19170.900122316
COM,SSF,2021,10201.55584,23271.2278
ZAR,SSF,2015,6523023.97790369,2593479.76896307
ZAR,SSF,2016,5645062.51621823,1209148.67917054
ZAR,SSF,2017,8150314.27648293,1222709.59524302
ZAR,SSF,2018,13334541.543262,1694127.86664686
ZAR,SSF,2019,6876700.66086314,1676006.94741856
ZAR,SSF,2020,4807807.57975011,1302442.16596806
ZAR,SSF,2021,6981473.44353,1715786.08714
COG,SSF,1993,12568.142,14472.102
COG,SSF,1994,11093.778,29798.34
COG,SSF,1995,14155.751,29083.362
COG,SSF,2007,627440.549,2360644.501
COG,SSF,2008,868560.479,1538421.607
COG,SSF,2009,1566626.403,1733962.997
COG,SSF,2010,1490330.882,1752329.808
COG,SSF,2011,2264312.681,4240410.324
COG,SSF,2012,1264830.527,3859478.128
COG,SSF,2013,1848139.573,4306981.407
COG,SSF,2014,2853474.35427561,451820.711817423
COG,SSF,2015,3428953.47962201,705425.965978558
COG,SSF,2016,2618538.34205891,251345.971463652
COG,SSF,2017,1770305.56827231,1449622.39245144
COG,SSF,2018,1292490.01280997,966762.778904461
COG,SSF,2019,301748.345714048,558914.449150578
COG,SSF,2020,515114.37994,256583.64124
COG,SSF,2021,717712.54501,421793.60216
COK,SSF,2003,0.969,33.778
COK,SSF,2004,3.642,0.259
COK,SSF,2010,130.335,806.671
COK,SSF,2011,18.822,840.941
COK,SSF,2001,,3.118
COK,SSF,2002,,22.422
COK,SSF,2005,,37.947
COK,SSF,2007,,217.193
